Trade Date,Weekly,Tenor_Monthly,Tenor_Days,Tenor_Trade_Days,Expiry,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest,Year,MonthOfYear,Futures,File,Expired
2011-11-30,False,9.0,265,183.0,2012-08-22,31.6,31.6,31.6,31.6,31.2,-1.8,1,0,1,2012,8,Q (Aug 12),2012-08-22.m_8.CFE_VX_Q2012.csv,True
2011-12-01,False,9.0,264,182.0,2012-08-22,30.8,30.8,30.8,30.8,30.7,-0.5,4,0,5,2012,8,Q (Aug 12),2012-08-22.m_8.CFE_VX_Q2012.csv,True
2011-12-02,False,9.0,263,181.0,2012-08-22,30.5,30.5,30.45,30.45,30.55,-0.15,26,0,31,2012,8,Q (Aug 12),2012-08-22.m_8.CFE_VX_Q2012.csv,True
2011-12-05,False,9.0,260,180.0,2012-08-22,30.25,30.3,29.95,30.3,30.25,-0.3,46,0,55,2012,8,Q (Aug 12),2012-08-22.m_8.CFE_VX_Q2012.csv,True
2011-12-06,False,9.0,259,179.0,2012-08-22,30.37,30.37,30.15,30.15,30.25,0.0,2,0,55,2012,8,Q (Aug 12),2012-08-22.m_8.CFE_VX_Q2012.csv,True
2011-12-07,False,9.0,258,178.0,2012-08-22,30.4,30.5,30.4,30.5,30.4,0.15,24,0,78,2012,8,Q (Aug 12),2012-08-22.m_8.CFE_VX_Q2012.csv,True
2011-12-08,False,9.0,257,177.0,2012-08-22,30.52,30.55,30.52,30.55,31.2,0.8,4,0,78,2012,8,Q (Aug 12),2012-08-22.m_8.CFE_VX_Q2012.csv,True
2011-12-12,False,9.0,253,175.0,2012-08-22,31.55,31.75,31.35,31.35,31.1,0.55,34,0,110,2012,8,Q (Aug 12),2012-08-22.m_8.CFE_VX_Q2012.csv,True
2011-12-13,False,9.0,252,174.0,2012-08-22,30.85,31.5,30.8,31.45,31.2,0.1,40,0,125,2012,8,Q (Aug 12),2012-08-22.m_8.CFE_VX_Q2012.csv,True
2011-12-14,False,9.0,251,173.0,2012-08-22,31.85,31.85,31.7,31.75,31.55,0.35,23,0,123,2012,8,Q (Aug 12),2012-08-22.m_8.CFE_VX_Q2012.csv,True
2011-12-15,False,9.0,250,172.0,2012-08-22,30.95,31.25,30.95,31.05,31.0,-0.55,7,0,123,2012,8,Q (Aug 12),2012-08-22.m_8.CFE_VX_Q2012.csv,True
2011-12-16,False,9.0,249,171.0,2012-08-22,30.6,31.55,30.6,31.43,31.25,0.25,36,0,143,2012,8,Q (Aug 12),2012-08-22.m_8.CFE_VX_Q2012.csv,True
2011-12-19,False,9.0,246,170.0,2012-08-22,31.12,31.29,31.1,31.29,31.25,0.0,12,0,143,2012,8,Q (Aug 12),2012-08-22.m_8.CFE_VX_Q2012.csv,True
2011-12-20,False,9.0,245,169.0,2012-08-22,30.59,30.59,30.4,30.45,30.4,-0.85,5,0,145,2012,8,Q (Aug 12),2012-08-22.m_8.CFE_VX_Q2012.csv,True
2011-12-21,False,9.0,244,168.0,2012-08-22,30.6,30.6,29.55,29.55,29.45,-0.95,14,0,151,2012,8,Q (Aug 12),2012-08-22.m_8.CFE_VX_Q2012.csv,True
2011-12-22,False,8.0,243,167.0,2012-08-22,29.0,29.4,29.0,29.4,29.45,0.0,13,0,158,2012,8,Q (Aug 12),2012-08-22.m_8.CFE_VX_Q2012.csv,True
2011-12-23,False,8.0,242,166.0,2012-08-22,29.2,29.65,29.2,29.6,29.5,0.05,32,0,174,2012,8,Q (Aug 12),2012-08-22.m_8.CFE_VX_Q2012.csv,True
2011-12-27,False,8.0,238,165.0,2012-08-22,29.25,29.4,29.25,29.35,29.3,-0.2,14,0,185,2012,8,Q (Aug 12),2012-08-22.m_8.CFE_VX_Q2012.csv,True
2011-12-28,False,8.0,237,164.0,2012-08-22,29.45,29.9,29.45,29.8,29.85,0.55,125,0,302,2012,8,Q (Aug 12),2012-08-22.m_8.CFE_VX_Q2012.csv,True
2011-12-29,False,8.0,236,163.0,2012-08-22,29.49,29.63,29.48,29.55,29.5,-0.35,18,0,309,2012,8,Q (Aug 12),2012-08-22.m_8.CFE_VX_Q2012.csv,True
2011-12-30,False,8.0,235,162.0,2012-08-22,29.47,29.75,29.47,29.75,29.75,0.25,12,0,310,2012,8,Q (Aug 12),2012-08-22.m_8.CFE_VX_Q2012.csv,True
2012-01-03,False,8.0,231,161.0,2012-08-22,28.85,29.28,28.85,29.0,29.0,-0.75,74,0,360,2012,8,Q (Aug 12),2012-08-22.m_8.CFE_VX_Q2012.csv,True
2012-01-04,False,8.0,230,160.0,2012-08-22,29.2,29.35,28.65,28.7,28.65,-0.35,167,0,492,2012,8,Q (Aug 12),2012-08-22.m_8.CFE_VX_Q2012.csv,True
2012-01-05,False,8.0,229,159.0,2012-08-22,28.85,28.85,28.35,28.55,28.55,-0.1,46,0,514,2012,8,Q (Aug 12),2012-08-22.m_8.CFE_VX_Q2012.csv,True
2012-01-06,False,8.0,228,158.0,2012-08-22,28.2,28.5,27.99,28.15,28.1,-0.45,415,0,786,2012,8,Q (Aug 12),2012-08-22.m_8.CFE_VX_Q2012.csv,True
2012-01-09,False,8.0,225,157.0,2012-08-22,27.99,28.1,27.85,27.95,27.95,-0.15,125,0,864,2012,8,Q (Aug 12),2012-08-22.m_8.CFE_VX_Q2012.csv,True
2012-01-10,False,8.0,224,156.0,2012-08-22,27.49,27.8,27.45,27.75,27.75,-0.2,208,0,990,2012,8,Q (Aug 12),2012-08-22.m_8.CFE_VX_Q2012.csv,True
2012-01-11,False,8.0,223,155.0,2012-08-22,27.86,28.0,27.75,28.0,28.05,0.3,177,0,1099,2012,8,Q (Aug 12),2012-08-22.m_8.CFE_VX_Q2012.csv,True
2012-01-12,False,8.0,222,154.0,2012-08-22,27.89,28.45,27.75,27.85,27.85,-0.2,384,0,1349,2012,8,Q (Aug 12),2012-08-22.m_8.CFE_VX_Q2012.csv,True
2012-01-13,False,8.0,221,153.0,2012-08-22,28.05,28.6,28.05,28.2,28.25,0.4,227,0,1514,2012,8,Q (Aug 12),2012-08-22.m_8.CFE_VX_Q2012.csv,True
2012-01-17,False,8.0,217,152.0,2012-08-22,27.45,28.65,27.45,28.5,28.5,0.25,376,0,1792,2012,8,Q (Aug 12),2012-08-22.m_8.CFE_VX_Q2012.csv,True
2012-01-18,False,8.0,216,151.0,2012-08-22,28.38,28.78,28.14,28.15,28.2,-0.3,840,0,2256,2012,8,Q (Aug 12),2012-08-22.m_8.CFE_VX_Q2012.csv,True
2012-01-19,False,7.0,215,150.0,2012-08-22,27.93,28.3,27.75,28.0,28.05,-0.15,514,0,2541,2012,8,Q (Aug 12),2012-08-22.m_8.CFE_VX_Q2012.csv,True
